age,tenure_months,support_tickets,churn,recency,frequency,monetary,R,F,M,gia_tri_don_tb,so_nganh_hang,ty_le_online,ty_le_cuoi_tuan,so_chi_nhanh,ty_le_hoan_tra,chua_tung_mua,gender_Nam,gender_Nữ,city_Cần Thơ,city_Hà Nội,city_Hải Phòng,city_TP HCM,city_Đà Nẵng,phan_khuc_Chưa mua,phan_khuc_Khách VIP,phan_khuc_Khách mới,phan_khuc_Nguy cơ rời bỏ,phan_khuc_Trung bình,phan_khuc_Đã ngủ đông
1.4850324316699781,-1.5216504272220477,-0.18958923065951447,0,-0.5522092857759409,9.075132216605263,9.544508324814272,5.0,5.0,5.0,0.0715507999976956,1.7597031306813669,0.0031686430385096023,-0.021625466118364044,1.5720058625368334,0.10227157659566567,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1.6805043091247283,0.5630203575820593,0.7363654978362828,0,-0.5159602742357322,9.970490943547548,9.938321630373789,5.0,5.0,5.0,0.0016515166260949055,1.7597031306813669,0.03321176584413183,0.2402140328817686,1.5720058625368334,0.34471136220328713,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.11672928948672816,-0.5372225566201083,-0.18958923065951447,0,-0.5449594834678991,8.248647237889308,9.028381629443864,5.0,5.0,5.0,0.12537371159626026,1.7597031306813669,0.19328924139200968,-0.1781974814244267,1.5720058625368334,-0.02693568849260839,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.7076749000909386,-0.18977742581942378,-1.1155439591553118,0,-0.5522092857759409,8.04202599321032,6.436464951895474,5.0,5.0,5.0,-0.2463394052488279,1.7597031306813669,0.024338685919504256,-0.18809679636737375,1.5720058625368334,0.15915558165133228,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-0.07874258796802185,1.6632632717842268,-0.18958923065951447,0,-0.5522092857759409,8.799637223699946,7.931214438509989,5.0,5.0,5.0,-0.11947700279632184,1.7597031306813669,-0.031062793582950603,0.19976411044730633,1.5720058625368334,-0.2167955596289816,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0.6379876293660615,0.7946504447825156,-1.1155439591553118,0,-0.5232100765437739,8.524142230794627,8.681875984971663,5.0,5.0,5.0,0.02925071870974783,1.7597031306813669,-0.09639923993899328,0.11304293756963987,1.5720058625368334,-0.21156465514002532,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-0.9909446827568552,1.2579106191834282,-0.18958923065951447,0,-0.5522092857759409,9.006258468378933,7.663066268530971,5.0,5.0,5.0,-0.18375644501868849,1.7597031306813669,0.015453915507492621,0.07831614205215572,1.5720058625368334,0.025851650611790396,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-0.46968634287752187,-0.5372225566201083,-0.18958923065951447,0,-0.5522092857759409,7.353288510947024,6.912698075632392,5.0,5.0,5.0,-0.06943064703894415,1.7597031306813669,0.20825343344814584,0.3418521628566869,1.5720058625368334,0.013142589389800143,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-0.7303155128171885,-0.7109451220204505,-0.18958923065951447,0,-0.5377096811598574,6.871172273362717,7.195014442372598,5.0,5.0,5.0,0.06478975521014298,1.7597031306813669,0.5457169421533478,0.007836626116683554,1.5720058625368334,0.14115359989264414,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-1.7076749000909386,-1.4637429054219335,0.7363654978362828,0,-0.5522092857759409,7.2844147627206945,6.196031882218524,5.0,5.0,5.0,-0.18173397397662136,1.7597031306813669,0.2587079217082157,-0.05488814819584991,1.5720058625368334,-0.08260143983525071,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.6153470166398116,1.2000030973833142,-0.18958923065951447,0,-0.472461460387482,5.769192301741443,4.699733626341676,5.0,5.0,5.0,-0.22297139031052055,1.7597031306813669,-0.021471580864186657,0.076638580944113,1.5720058625368334,-0.010487851865744352,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.2244032617303116,-0.8267601656206787,0.7363654978362828,0,-0.5014606696196489,6.802298525136387,7.1487663537798065,5.0,5.0,5.0,0.06950500402822772,1.7597031306813669,-0.00689212026460459,0.257473337971849,1.5720058625368334,-0.27937697653482424,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.9909446827568552,-0.24768494761953788,-1.1155439591553118,0,-0.5449594834678991,6.526803532231069,6.3724622274550695,5.0,5.0,5.0,-0.023604908001219657,1.7597031306813669,0.20825343344814584,0.18966672760012487,1.5720058625368334,-0.1616070024125654,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-0.6000009278473551,-0.5372225566201083,2.5882749548278774,0,-0.5304598788518157,6.1135610428730915,5.21789349468264,5.0,5.0,5.0,-0.17581246500309056,1.7597031306813669,0.28743894974519996,-0.12013933702930517,1.5720058625368334,0.31010268003434294,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0.31220116694147815,0.4472053139818311,-0.18958923065951447,0,-0.5522092857759409,5.080454819478147,7.002429415324854,5.0,5.0,5.0,0.46801898602369174,1.7597031306813669,-0.1906069449370151,-0.28919400439499415,1.5720058625368334,-0.10363786071427064,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-0.07874258796802185,-0.24768494761953788,0.7363654978362828,0,-0.5377096811598574,6.182434791099421,5.379208195795854,5.0,5.0,5.0,-0.15538340563454442,1.7597031306813669,0.22784572614020038,0.08618511425998528,1.5720058625368334,-0.1500354806209385,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.9909446827568552,1.6053557499841127,1.66232022633208,0,-0.5377096811598574,5.838066049967773,5.252919156232033,5.0,5.0,5.0,-0.11796967584221238,1.7597031306813669,0.20825343344814584,-0.028544500530169416,1.5720058625368334,0.2234025793430702,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.8334595068208115,-1.3479278618217054,-0.18958923065951447,0,-0.4869610650035654,5.080454819478147,4.792988184650248,5.0,5.0,5.0,-0.0631804216575195,1.7597031306813669,0.09094155745251019,0.022906919972431564,1.5720058625368334,-0.24542997734215538,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.6379876293660615,-0.5372225566201083,-0.18958923065951447,0,-0.5449594834678991,5.424823560609795,5.313883859326939,5.0,5.0,5.0,-0.01920856479828692,1.7597031306813669,0.07566373174145076,0.14931989127629208,1.5720058625368334,-0.2537801587527659,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-1.5122030226361884,-0.30559246941965196,-1.1155439591553118,0,-0.4434622511553151,5.5625710570624545,6.046058510246644,4.0,5.0,5.0,0.1129005870799329,1.7597031306813669,-0.05089916534221267,0.5022892109989131,1.5720058625368334,0.2498165885142465,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1.2895605542152282,0.389297792181717,-0.18958923065951447,0,-0.5304598788518157,4.322843588988521,4.439175020919881,5.0,5.0,5.0,0.03835062516154601,1.7597031306813669,0.262552073194697,-0.3308074609773175,1.5720058625368334,-0.05977761064624871,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-1.056101975241772,1.3737256627836563,-1.1155439591553118,0,-0.5449594834678991,4.873833574799159,5.332780431452177,5.0,5.0,5.0,0.12053124752179609,1.7597031306813669,0.30571253042913543,-0.3092004739057266,1.5720058625368334,0.05053756376726106,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-1.056101975241772,1.6632632717842268,-1.1155439591553118,0,-0.4942108673116071,5.493697308836125,5.834772524202528,5.0,5.0,5.0,0.0822562460352361,1.7597031306813669,0.14272059237472193,-0.25332033492747386,1.5720058625368334,0.13297088091142228,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.5348436353624385,1.1420955755832,-0.18958923065951447,0,-0.5522092857759409,5.149328567704477,5.334796741221968,5.0,5.0,5.0,0.0499757861825786,1.7597031306813669,0.3009584281373799,0.3679941208990162,1.5720058625368334,0.29399174178328263,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-1.7076749000909386,1.4895407063838846,-1.1155439591553118,0,-0.5232100765437739,4.873833574799159,5.594657077871733,5.0,5.0,5.0,0.1859138668112385,1.7597031306813669,0.15952388495765105,0.447044073599959,1.5720058625368334,0.05053756376726106,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.7683022143358949,1.3737256627836563,-0.18958923065951447,0,-0.5377096811598574,5.011581071251817,4.444536526809873,5.0,5.0,5.0,-0.1320970917727016,1.7597031306813669,-0.029303115443016146,0.2485298798797166,1.5720058625368334,-0.39072313388677804,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.6000009278473551,-1.5795579490221616,-1.1155439591553118,0,-0.5377096811598574,5.218202315930807,4.670246170574204,5.0,5.0,5.0,-0.12264173500047212,1.7597031306813669,0.41432658429349123,-0.4120289063548645,1.5720058625368334,0.15704876664927053,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.0940886767604783,0.6209278793821733,-0.18958923065951447,0,-0.5232100765437739,4.322843588988521,4.412196338740245,5.0,5.0,5.0,0.030845069694883234,1.7597031306813669,-0.06323976528461081,-0.21042567586416766,1.5720058625368334,0.2532789653920899,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.7683022143358949,0.6209278793821733,1.66232022633208,0,-0.5377096811598574,4.253969840762191,4.828649489673149,5.0,5.0,5.0,0.16818737369016623,1.7597031306813669,0.12562506861643738,0.16991097855129147,1.5720058625368334,-0.05511640609356517,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-1.5122030226361884,-1.4058353836218194,1.66232022633208,0,-0.5304598788518157,4.59833858189384,3.9226181486044904,5.0,5.0,5.0,-0.17186066288828492,1.7597031306813669,-0.25401876979952065,-0.09167067163092518,1.5720058625368334,-0.39072313388677804,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1.0940886767604783,-0.4793150348199942,-0.18958923065951447,0,-0.5522092857759409,5.011581071251817,5.381521231768895,5.0,5.0,5.0,0.09599102606794545,1.7597031306813669,0.35078736278284295,0.2485298798797166,1.5720058625368334,0.17661204881127224,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1.3167311451814385,-1.116297774621249,-0.18958923065951447,0,-0.5087104719276906,4.391717337214851,3.6728791711835287,5.0,5.0,5.0,-0.19118514086308902,1.7597031306813669,-0.13971672267411955,-0.04596042014620232,1.5720058625368334,0.24469227073503833,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.5728303368811448,1.4316331845837704,2.5882749548278774,0,-0.5522092857759409,4.873833574799159,5.15620354169448,5.0,5.0,5.0,0.0764453784067438,1.7597031306813669,0.11079433646715624,-0.14714807086879397,1.5720058625368334,0.19044949229171254,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-1.056101975241772,1.3158181409835423,-1.1155439591553118,0,-0.5377096811598574,3.5652323584988954,4.214663656362785,5.0,5.0,5.0,0.22041955583976947,1.7597031306813669,0.24046449092491348,0.11195266393036957,1.5720058625368334,-9.890973402206973e-05,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.46968634287752187,0.7367429229824015,1.66232022633208,0,-0.5377096811598574,5.149328567704477,4.5192907651460645,5.0,5.0,5.0,-0.14369915927785393,1.7597031306813669,0.20825343344814584,0.5221415286658546,1.5720058625368334,0.029772354465894536,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.7076749000909386,-1.5216504272220477,-0.18958923065951447,0,-0.5449594834678991,4.047348596083203,3.5099256976070414,5.0,5.0,5.0,-0.15256327590096203,1.7597031306813669,-0.022104432143283972,-0.21589757518749264,1.5720058625368334,-0.21290165871276226,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-1.1864165602116052,0.09976018318114661,2.5882749548278774,0,-0.4942108673116071,3.771853603177884,2.8186303550682354,5.0,5.0,5.0,-0.293369793705718,1.7597031306813669,-0.3434908091377787,0.11771177065393464,1.5720058625368334,0.4983842419833007,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0.4425157519113115,1.1420955755832,-0.18958923065951447,0,-0.5087104719276906,4.253969840762191,4.095098603180496,5.0,5.0,5.0,-0.03884644961272411,1.7597031306813669,-0.3150595438193414,0.10884775421853446,1.5720058625368334,-0.22052257907736297,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1.7076749000909386,0.9104654883827438,-1.1155439591553118,0,-0.4869610650035654,4.52946483366751,4.641880282983042,5.0,5.0,5.0,0.035959652474350345,1.7597031306813669,0.2863542166452401,0.2694523990389368,1.5720058625368334,-0.07301543157586984,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.6651582203322719,1.3158181409835423,0.7363654978362828,0,-0.5232100765437739,3.5652323584988954,3.225856549940357,5.0,5.0,5.0,-0.10595757040243067,1.7597031306813669,-0.21049031374983454,-0.030873182814045694,1.5720058625368334,-0.19215581994246042,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.37735845942639484,-0.4214075130198801,0.7363654978362828,0,-0.472461460387482,3.771853603177884,4.10326991509898,5.0,5.0,5.0,0.11013597607421714,1.7597031306813669,0.08564360176238471,0.11771177065393464,1.5720058625368334,-0.39072313388677804,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-1.1864165602116052,1.026280531982972,1.66232022633208,0,-0.5522092857759409,3.840727351404214,3.9998566339991273,5.0,5.0,5.0,0.055220078661266776,1.7597031306813669,0.17808752247783946,-0.10341964465247885,1.5720058625368334,-0.02413732352803782,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.8606300977870218,1.7211707935843408,-0.18958923065951447,0,-0.5449594834678991,3.634106106725225,3.976328765642081,5.0,5.0,5.0,0.11712824453414944,1.7597031306813669,-0.04514021870242689,-0.47125287694265916,1.5720058625368334,-0.006399300446163325,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.4850324316699781,1.3737256627836563,-0.18958923065951447,0,-0.5159602742357322,5.080454819478147,5.219900546224562,5.0,5.0,5.0,0.03945892011434608,1.7597031306813669,0.1378663078507644,0.2309742028840487,1.5720058625368334,-0.10363786071427064,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.9637740917906449,1.3158181409835423,-0.18958923065951447,0,-0.46521165807944026,3.289737365593577,3.9973850593310383,4.0,5.0,5.0,0.2566565594839313,1.7597031306813669,0.381021832641718,0.5118650348147321,1.5720058625368334,0.027313316522311636,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.1818865819716448,1.6053557499841127,-0.18958923065951447,0,-0.472461460387482,3.5652323584988954,3.8847801680790424,5.0,5.0,5.0,0.1115343908753456,1.7597031306813669,0.1760423759713782,-0.030873182814045694,1.5720058625368334,-0.39072313388677804,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.1438998804529385,-0.5372225566201083,-1.1155439591553118,0,-0.5449594834678991,4.047348596083203,2.8950537196290758,5.0,5.0,5.0,-0.3339898552285342,1.7597031306813669,-0.13728336493899876,0.039457726567674,1.5720058625368334,0.1272785546636157,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1.0289313842755614,0.3313902703816029,-0.18958923065951447,0,-0.472461460387482,4.804959826572829,5.231906483866599,5.0,5.0,5.0,0.11393074996191627,1.7597031306813669,-0.4087765636717554,-0.024381098871117814,1.5720058625368334,-0.23797904623730295,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.2515738526965219,-0.9425752092209069,0.7363654978362828,0,-0.4507120534633568,3.083116120914588,1.8787119160876566,4.0,5.0,5.0,-0.44493051081257967,1.7597031306813669,0.5737250471268566,-0.36321794158470405,1.5720058625368334,0.05053756376726106,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.05157199700181149,-0.24768494761953788,2.5882749548278774,0,-0.5522092857759409,2.945368624461929,2.6822831106157277,5.0,5.0,5.0,-0.09632234365632247,1.7597031306813669,0.056217242157802244,0.2590632860771172,1.5720058625368334,0.06750912906164723,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.8606300977870218,0.5051128357819452,-1.1155439591553118,0,-0.5449594834678991,3.289737365593577,3.4725654416397096,5.0,5.0,5.0,0.07083011480216563,1.7597031306813669,0.17369975360943135,-0.024381098871117814,1.5720058625368334,-0.17797244037500917,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.27421446542277184,0.4472053139818311,0.7363654978362828,0,-0.5377096811598574,3.634106106725225,3.390263102381116,5.0,5.0,5.0,-0.0730913159442614,1.7597031306813669,-0.17183704477771325,0.09052878691870717,1.5720058625368334,-0.39072313388677804,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.27421446542277184,1.4316331845837704,1.66232022633208,0,-0.46521165807944026,3.083116120914588,3.0191338121532,4.0,5.0,5.0,-0.017837612232738328,1.7597031306813669,-0.37650114843779137,-0.12013933702930517,1.5720058625368334,-0.39072313388677804,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.05157199700181149,0.4472053139818311,0.7363654978362828,0,-0.47971126269552367,2.7387473797829402,2.0462130973243218,5.0,5.0,5.0,-0.28076744708444845,1.7597031306813669,-0.39827392542290607,-0.18737384467228782,1.5720058625368334,0.3241191963127653,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1.4198751391850615,-1.3479278618217054,0.7363654978362828,0,-0.5522092857759409,3.151989869140918,4.109376131214169,5.0,5.0,5.0,0.357894233449515,1.7597031306813669,0.31582621030452107,0.17797593270844814,1.5720058625368334,0.636349179618313,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.0940886767604783,-1.2321128182214773,-0.18958923065951447,0,-0.5014606696196489,3.0142423726882583,3.361503409454463,5.0,5.0,5.0,0.13873526273161144,1.7597031306813669,0.17098966107306152,0.14835925231620078,1.5720058625368334,0.05886323730790332,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-0.8606300977870218,-0.4793150348199942,0.7363654978362828,0,-0.5232100765437739,3.634106106725225,3.810864394536921,5.0,5.0,5.0,0.06342340918970947,1.7597031306813669,-0.04514021870242689,-0.26058475299464673,1.5720058625368334,-0.19541102181040004,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-1.5773603151211053,1.4895407063838846,-0.18958923065951447,0,-0.5522092857759409,3.289737365593577,3.0618143748965005,5.0,5.0,5.0,-0.07460730371107602,1.7597031306813669,-0.1027296851002845,0.12883208218198217,1.5720058625368334,0.027313316522311636,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.6805043091247283,1.4895407063838846,-1.1155439591553118,0,-0.5087104719276906,3.289737365593577,3.16375394450997,5.0,5.0,5.0,-0.038512868299170944,1.7597031306813669,-0.17183704477771325,0.3586518537616321,1.5720058625368334,-0.39072313388677804,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.07874258796802185,0.8525579665826296,-1.1155439591553118,0,-0.5304598788518157,2.8076211280092696,3.1382376071969427,5.0,5.0,5.0,0.14030389537270896,1.7597031306813669,0.12906791715109192,-0.03236095205096676,1.5720058625368334,-0.1475794841590422,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-0.013585295483105176,0.7367429229824015,1.66232022633208,0,-0.5449594834678991,3.151989869140918,2.489156477237562,5.0,5.0,5.0,-0.2374363218392139,1.7597031306813669,-0.3296104508337305,0.416468148498651,1.5720058625368334,-0.17009278505975847,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.7076749000909386,-0.9425752092209069,-0.18958923065951447,0,-0.47971126269552367,2.945368624461929,2.6146054648825356,5.0,5.0,5.0,-0.12268173544314158,1.7597031306813669,-0.09581894913254156,0.09052878691870717,1.5720058625368334,0.283656422905244,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.05157199700181149,0.09976018318114661,-1.1155439591553118,0,-0.4434622511553151,2.6698736315566105,2.1465437853244995,4.0,5.0,5.0,-0.21535946866460473,1.7597031306813669,-0.03963166104697976,0.47522710021507775,1.5720058625368334,0.10569515097401595,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.3547178467001448,0.389297792181717,0.7363654978362828,0,-0.39996343730706485,3.083116120914588,2.886805630549466,4.0,5.0,5.0,-0.0673950846382754,1.7597031306813669,0.28134775618388813,0.04191306600762732,1.5720058625368334,-0.16592994828943736,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1.2244032617303116,0.3313902703816029,0.7363654978362828,0,-0.5159602742357322,2.6698736315566105,2.9106950327048544,5.0,5.0,5.0,0.10814601113228789,1.7597031306813669,0.0429967037847287,0.10884775421853446,1.5720058625368334,0.10569515097401595,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0.4425157519113115,0.21557522678137478,-0.18958923065951447,0,-0.45796185577139853,2.256631142198633,2.141748089417791,4.0,5.0,5.0,-0.04964736629997673,1.7597031306813669,0.11323081389168096,0.19586284889271344,1.5720058625368334,0.17661204881127224,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.46968634287752187,-0.7109451220204505,0.7363654978362828,0,-0.4507120534633568,3.0142423726882583,2.2665853727213228,4.0,5.0,5.0,-0.27935647071679676,1.7597031306813669,-0.12712051792761234,0.06574430174835286,1.5720058625368334,-0.1616070024125654,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-1.1864165602116052,0.5630203575820593,1.66232022633208,0,-0.45796185577139853,3.0142423726882583,2.147870158727344,4.0,5.0,5.0,-0.32468758038919904,1.7597031306813669,0.4690998400737354,-0.18210054995519118,1.5720058625368334,0.4757524178702442,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1.3547178467001448,0.8525579665826296,2.5882749548278774,0,-0.5232100765437739,2.6009998833302808,3.1866779118890647,5.0,5.0,5.0,0.2596653549087638,1.7597031306813669,0.4194148102402899,0.5118650348147321,1.5720058625368334,0.353904293404413,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0.11672928948672816,1.2579106191834282,0.7363654978362828,0,-0.5159602742357322,2.6698736315566105,3.183404533165059,5.0,5.0,5.0,0.2235983094750487,1.7597031306813669,-0.03963166104697976,0.017252917719398464,1.5720058625368334,-0.13723294587275556,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0.8986167993057281,-1.6374654708222758,-0.18958923065951447,0,-0.3419650188427311,2.256631142198633,2.1533309260461477,3.0,5.0,5.0,-0.04400819760952702,1.7597031306813669,-0.2668596643341781,-0.22547339900331134,1.5720058625368334,-0.10013682079753275,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.7303155128171885,-0.9425752092209069,-1.1155439591553118,0,-0.5304598788518157,2.4632523868776217,2.4341427646272016,5.0,5.0,5.0,-0.00694772367990868,1.7597031306813669,-0.2779088061430694,-0.2916133914055943,1.5720058625368334,-0.11994952396270857,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-1.3167311451814385,-0.9425752092209069,1.66232022633208,0,-0.5159602742357322,3.289737365593577,2.979427785764286,5.0,5.0,5.0,-0.10377848259200957,1.7597031306813669,0.5192365519965759,0.05222549165543217,1.5720058625368334,0.027313316522311636,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-0.9257873902719386,0.6209278793821733,-1.1155439591553118,0,-0.5522092857759409,2.187757393972303,1.5728861974461463,5.0,5.0,5.0,-0.30072733254826345,1.7597031306813669,-0.13285340598531759,0.2309742028840487,1.5720058625368334,-0.39072313388677804,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.4198751391850615,-0.4214075130198801,-0.18958923065951447,0,-0.5159602742357322,3.083116120914588,2.556119916820746,5.0,5.0,5.0,-0.19123830483827195,1.7597031306813669,-0.23031250296630698,-0.12013933702930517,1.5720058625368334,-0.16592994828943736,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1.5501897241548948,0.9104654883827438,1.66232022633208,0,-0.5087104719276906,2.8764948762355993,2.6858144632463246,5.0,5.0,5.0,-0.06962601237339898,1.7597031306813669,-0.4510871920456916,0.5462598305613463,1.5720058625368334,-0.1524423571535969,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1.4198751391850615,-0.30559246941965196,-1.1155439591553118,0,-0.5304598788518157,2.394378638651292,3.1528556215722374,5.0,5.0,5.0,0.35793559082616394,1.7597031306813669,-0.24423523110644849,-0.27061656842074266,1.5720058625368334,0.1508240859613609,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-1.642517607606022,-1.4058353836218194,-1.1155439591553118,0,-0.4869610650035654,2.394378638651292,3.145686578950932,5.0,5.0,5.0,0.3546115066054694,1.7597031306813669,-0.24423523110644849,-0.06998025989882597,1.5720058625368334,-0.39072313388677804,0,1,0,1,0,0,0,0,0,1,0,0,0,0
